403
1e-06	6.556649999999999e-61	1.6016799999999998e-60	300.0
0.0010591713549828643	0.00625321	0.0125209	435.955
0.0017283652474692239	0.0119921	0.024012099999999998	557.225
0.0022219235402921593	0.0169758	0.0339911	659.3510000000001
0.00260422630059172	0.021218400000000002	0.0424865	743.825
0.0029126809970900372	0.0248518	0.049761900000000005	814.378
0.0031696002746435456	0.028013299999999998	0.05609259999999999	874.487
0.0033907645740657803	0.030819599999999996	0.061711800000000004	926.909
0.0035870710567941773	0.0333756	0.0668299	973.959
0.003767986845973847	0.0357827	0.0716497	1017.72
0.003940668462937697	0.0381234	0.0763365	1059.82
0.004109247078570593	0.040446800000000005	0.0809885	1101.18
0.004276084595437487	0.0427828	0.0856657	1142.37
0.004443822366399702	0.0451628	0.0904307	1183.94
0.0046152045697089045	0.0476297	0.0953699	1226.64
0.004795240672485267	0.050250300000000005	0.100617	1271.59
0.004989307980414307	0.053110000000000004	0.10634500000000001	1320.19
0.0052022660394653595	0.056281399999999995	0.1127	1373.58
0.005434772534303088	0.0597753	0.11971099999999998	1431.84
0.005678780711936713	0.0634573	0.127123	1492.68
0.005915618820346788	0.06701760000000001	0.13433900000000001	1551.1
0.006124973752786399	0.0701161	0.140702	1601.79
0.0062981932620078075	0.0726058	0.14592	1642.63
0.006439924662111496	0.07456410000000001	0.150143	1675.03
0.0065588970472398095	0.0761304	0.153641	1701.3
0.0066621273075601695	0.0774125	0.156628	1723.24
0.00675429127098261	0.0784821	0.159249	1742.02
0.0068390535420538665	0.0793914	0.161616	1758.53
0.006919649641095607	0.080179	0.163821	1773.45
0.006997370398519335	0.0808574	0.165902	1787.06
0.007072496531842031	0.0814281	0.16786500000000001	1799.4
0.0071450555715508995	0.08189110000000001	0.169712	1810.52
0.007213180586035105	0.08223939999999999	0.171396	1820.16
0.007275054936987961	0.0824778	0.17288199999999998	1828.23
0.007328993940650782	0.0826216	0.17414100000000002	1834.71
0.00737422039778085	0.0826941	0.17517	1839.73
0.0074128686286153486	0.0827204	0.176029	1843.72
0.007445749458682225	0.0827161	0.176744	1846.89
0.007474809664271326	0.08269169999999999	0.177366	1849.53
0.007501370572308932	0.0826522	0.177924	1851.81
0.007524108410634681	0.0826052	0.178395	1853.65
0.007544655196115339	0.08255230000000001	0.178814	1855.24
0.007564803600233674	0.08249069999999999	0.17922000000000002	1856.72
0.007583714906826865	0.08242410000000001	0.179596	1858.04
0.007600739484348062	0.0823569	0.17993	1859.18
0.0076168878529597715	0.08228680000000001	0.18024300000000001	1860.21
0.007633000413664557	0.08221060000000001	0.180552	1861.19
0.007648760310612516	0.0821303	0.180851	1862.11
0.007663689639888932	0.0820487	0.18112999999999999	1862.95
0.007678040848210265	0.0819655	0.181395	1863.71
0.007692255860696846	0.08187849999999999	0.18165499999999998	1864.43
0.007706449744315949	0.0817869	0.181911	1865.12
0.007720469788961285	0.0816922	0.182161	1865.77
0.00773417381917504	0.0815954	0.182401	1866.37
0.007747715277372118	0.08149580000000001	0.182636	1866.94
0.007761229719204391	0.0813927	0.182866	1867.47
0.007774679155111403	0.0812864	0.183092	1867.97
0.007787874287878999	0.0811789	0.183309	1868.43
0.0078007497001508766	0.0810709	0.18351800000000001	1868.85
0.007813476441022	0.0809612	0.18372	1869.24
0.007826196368765434	0.08084910000000001	0.183918	1869.6
0.007838739730268638	0.0807362	0.184109	1869.92
0.007850834183797254	0.0806252	0.184289	1870.2
0.007862528219659612	0.0805163	0.18445899999999998	1870.44
0.007874095287303618	0.080407	0.184623	1870.66
0.007885648107496843	0.0802967	0.184783	1870.84
0.007897036743517199	0.0801868	0.184936	1870.98
0.007908055896324588	0.0800798	0.18508	1871.1
0.00791877202361846	0.0799752	0.18521600000000002	1871.17
0.007929419287078212	0.079871	0.185346	1871.22
0.007940044270023889	0.0797668	0.185472	1871.23
0.007950563081726782	0.07966369999999999	0.185593	1871.2
0.007960845751354093	0.0795632	0.18570599999999998	1871.15
0.007970948645925178	0.0794648	0.185813	1871.06
0.007981011298034664	0.0793674	0.185915	1870.93
0.007991052086805873	0.0792708	0.186013	1870.77
0.008000978459593511	0.07917619999999999	0.186105	1870.57
0.00801066121540127	0.0790849	0.186191	1870.35
0.008020221057128527	0.0789958	0.186272	1870.09
0.008029750315744766	0.078908	0.186348	1869.79
0.0080392213030851	0.078822	0.18642	1869.47
0.008048477797438948	0.0787391	0.18648699999999999	1869.11
0.008057511292414981	0.0786596	0.186548	1868.74
0.008066441512993273	0.0785821	0.186605	1868.33
0.00807536027031035	0.07850610000000001	0.186658	1867.89
0.008084166855923523	0.0784323	0.18670699999999998	1867.43
0.008092788514738583	0.0783614	0.186752	1866.96
0.0081013078186167	0.0782926	0.18679400000000002	1866.46
0.0081098070387813	0.0782252	0.186832	1865.93
0.008118276966532707	0.07815939999999999	0.186867	1865.38
0.008126672156994415	0.07809529999999999	0.186899	1864.82
0.008135029053142043	0.0780327	0.186928	1864.23
0.008143374859893577	0.0779715	0.186954	1863.62
0.008151709524328515	0.0779115	0.186978	1862.98
0.008160032922703878	0.0778528	0.186999	1862.33
0.008168345038277047	0.0777953	0.18701800000000002	1861.66
0.008176654747378111	0.0777388	0.18703399999999998	1860.98
0.008184997947922126	0.07768330000000001	0.187048	1860.27
0.008193365435305081	0.0776287	0.18706	1859.54
0.008201765964474117	0.07757489999999999	0.187069	1858.79
0.008210270939570366	0.07752150000000001	0.187077	1858.02
0.008218861940056582	0.0774686	0.187082	1857.22
0.008227583102540268	0.0774158	0.187085	1856.4
