141
1.343454282979398597e-02 6.592789999999999762e-02 1.841819999999999846e-01 1.952450000000000045e+03
1.362940608355975129e-02 6.573969999999999814e-02 1.840330000000000021e-01 1.947700000000000045e+03
1.384063582616474122e-02 6.553119999999999779e-02 1.838480000000000114e-01 1.942119999999999891e+03
1.406609017453705132e-02 6.529709999999999681e-02 1.836139999999999994e-01 1.935490000000000009e+03
1.430298392556081377e-02 6.503259999999999597e-02 1.833210000000000117e-01 1.927539999999999964e+03
1.455039303366507247e-02 6.473730000000001150e-02 1.829589999999999828e-01 1.918140000000000100e+03
1.480762881043798558e-02 6.441589999999999816e-02 1.825259999999999938e-01 1.907339999999999918e+03
1.507387821330445285e-02 6.407740000000000657e-02 1.820279999999999954e-01 1.895369999999999891e+03
1.534715054345726915e-02 6.373340000000000949e-02 1.814790000000000014e-01 1.882619999999999891e+03
1.562559308393039401e-02 6.338930000000000953e-02 1.808880000000000210e-01 1.869349999999999909e+03
1.590681901362179726e-02 6.304429999999999756e-02 1.802549999999999986e-01 1.855559999999999945e+03
1.618825708522986934e-02 6.270080000000000098e-02 1.795829999999999926e-01 1.841400000000000091e+03
1.646627583811966639e-02 6.235570000000000002e-02 1.788690000000000002e-01 1.826809999999999945e+03
1.673733039769475378e-02 6.200280000000000374e-02 1.780990000000000073e-01 1.811559999999999945e+03
1.699964387885308584e-02 6.164460000000000078e-02 1.772779999999999911e-01 1.795819999999999936e+03
1.725272032688857440e-02 6.127930000000000182e-02 1.764040000000000052e-01 1.779589999999999918e+03
1.749677528423655357e-02 6.090159999999999324e-02 1.754650000000000098e-01 1.762710000000000036e+03
1.773227096657590748e-02 6.051369999999999666e-02 1.744670000000000110e-01 1.745339999999999918e+03
1.795957733237856999e-02 6.011589999999999989e-02 1.734160000000000146e-01 1.727609999999999900e+03
1.817927358965768653e-02 5.970530000000000281e-02 1.723059999999999869e-01 1.709450000000000045e+03
1.839164992698677503e-02 5.927819999999998923e-02 1.711300000000000043e-01 1.690799999999999955e+03
1.859717864640038701e-02 5.883060000000000372e-02 1.698800000000000032e-01 1.671549999999999955e+03
1.879620029295876737e-02 5.835810000000000303e-02 1.685470000000000024e-01 1.651619999999999891e+03
1.898916774445711178e-02 5.785639999999999533e-02 1.671199999999999908e-01 1.630890000000000100e+03
1.917645626925288879e-02 5.732210000000000083e-02 1.655910000000000160e-01 1.609329999999999927e+03
1.935848714047074676e-02 5.675309999999999383e-02 1.639569999999999916e-01 1.586920000000000073e+03
1.953549949442210179e-02 5.614869999999999584e-02 1.622170000000000001e-01 1.563750000000000000e+03
1.970788794080256465e-02 5.550859999999999822e-02 1.603720000000000145e-01 1.539859999999999900e+03
1.987594185828884391e-02 5.483360000000000317e-02 1.584240000000000093e-01 1.515359999999999900e+03
2.003995504844143308e-02 5.412619999999999237e-02 1.563809999999999922e-01 1.490400000000000091e+03
2.020014608655331528e-02 5.338819999999999677e-02 1.542489999999999972e-01 1.465099999999999909e+03
2.035685514825508191e-02 5.262080000000000923e-02 1.520320000000000005e-01 1.439529999999999973e+03
2.051030432644287277e-02 5.182530000000000470e-02 1.497339999999999782e-01 1.413779999999999973e+03
2.066067641495322738e-02 5.100450000000000123e-02 1.473619999999999930e-01 1.387950000000000045e+03
2.080812224334025254e-02 5.016219999999999707e-02 1.449280000000000013e-01 1.362200000000000045e+03
2.095280406969344048e-02 4.930330000000000129e-02 1.424469999999999903e-01 1.336660000000000082e+03
2.109490891516102237e-02 4.843209999999999876e-02 1.399299999999999988e-01 1.311470000000000027e+03
2.123458135916607425e-02 4.755219999999999586e-02 1.373869999999999814e-01 1.286690000000000055e+03
2.137199401490668185e-02 4.666610000000000202e-02 1.348270000000000024e-01 1.262369999999999891e+03
2.150732192959209019e-02 4.577569999999999556e-02 1.322549999999999837e-01 1.238539999999999964e+03
2.164070784954819429e-02 4.488280000000000047e-02 1.296750000000000125e-01 1.215210000000000036e+03
2.177226343522245533e-02 4.398890000000000439e-02 1.270920000000000105e-01 1.192400000000000091e+03
2.190211963017692220e-02 4.309520000000000017e-02 1.245099999999999957e-01 1.170099999999999909e+03
2.203041608501274742e-02 4.220269999999999577e-02 1.219319999999999987e-01 1.148309999999999945e+03
2.215724216861835946e-02 4.131239999999999912e-02 1.193589999999999929e-01 1.127009999999999991e+03
2.228266526927141430e-02 4.042469999999999397e-02 1.167950000000000099e-01 1.106190000000000055e+03
2.240670499623004935e-02 3.954019999999999757e-02 1.142390000000000072e-01 1.085839999999999918e+03
2.252929472153337304e-02 3.865930000000000061e-02 1.116940000000000016e-01 1.065930000000000064e+03
2.265038590042113553e-02 3.778209999999999902e-02 1.091599999999999931e-01 1.046440000000000055e+03
2.276999402052170066e-02 3.690880000000000549e-02 1.066359999999999947e-01 1.027349999999999909e+03
2.288816905851209782e-02 3.603949999999999515e-02 1.041249999999999953e-01 1.008649999999999977e+03
2.300499535626174957e-02 3.517409999999999981e-02 1.016249999999999931e-01 9.902939999999999827e+02
2.312056451586941286e-02 3.431269999999999459e-02 9.913589999999999902e-02 9.722710000000000719e+02
2.323499957286070255e-02 3.345530000000000725e-02 9.665859999999999730e-02 9.545549999999999500e+02
2.334846393307418028e-02 3.260180000000000022e-02 9.419279999999999320e-02 9.371310000000000855e+02
2.346108256270867248e-02 3.175220000000000126e-02 9.173819999999999197e-02 9.199850000000000136e+02
2.357304301518474421e-02 3.090649999999999994e-02 8.929479999999999362e-02 9.031019999999999754e+02
2.368450698073348154e-02 3.006469999999999976e-02 8.686270000000000102e-02 8.864689999999999372e+02
2.379566545999250646e-02 2.922690000000000010e-02 8.444210000000000604e-02 8.700739999999999554e+02
2.390673815653347745e-02 2.839320000000000038e-02 8.203339999999999244e-02 8.539069999999999254e+02
2.401792424745732152e-02 2.756379999999999941e-02 7.963689999999999658e-02 8.379589999999999463e+02
2.412945897465546344e-02 2.673879999999999660e-02 7.725339999999999985e-02 8.222210000000000036e+02
2.424153353115516066e-02 2.591850000000000057e-02 7.488350000000000561e-02 8.066870000000000118e+02
2.435434168234493213e-02 2.510340000000000141e-02 7.252839999999999288e-02 7.913510000000001128e+02
2.446803011220952118e-02 2.429370000000000140e-02 7.018919999999999326e-02 7.762089999999999463e+02
2.458249783567816385e-02 2.349009999999999987e-02 6.786720000000000252e-02 7.612589999999999009e+02
2.469760596443624015e-02 2.269279999999999908e-02 6.556369999999998865e-02 7.464960000000000946e+02
2.481318467998664887e-02 2.190220000000000361e-02 6.327950000000000241e-02 7.319149999999999636e+02
2.492921355945986253e-02 2.111850000000000185e-02 6.101530000000000148e-02 7.175099999999999909e+02
2.504578842974124891e-02 2.034180000000000016e-02 5.877130000000000548e-02 7.032710000000000719e+02
2.516310322399632066e-02 1.957209999999999853e-02 5.654750000000000054e-02 6.891879999999999882e+02
2.528136214933102491e-02 1.880920000000000161e-02 5.434340000000000004e-02 6.752469999999999573e+02
2.540076585802027859e-02 1.805280000000000079e-02 5.215790000000000703e-02 6.614329999999999927e+02
2.552158462760177257e-02 1.730229999999999962e-02 4.998959999999999515e-02 6.477250000000000227e+02
2.564405691873351475e-02 1.655699999999999880e-02 4.783619999999999539e-02 6.341030000000000655e+02
2.576849753494228970e-02 1.581590000000000079e-02 4.569519999999999832e-02 6.205389999999999873e+02
2.589520156676280299e-02 1.507820000000000167e-02 4.356390000000000262e-02 6.070069999999999482e+02
2.602453074917005990e-02 1.434279999999999930e-02 4.143909999999999955e-02 5.934780000000000655e+02
2.615692201079092630e-02 1.360860000000000194e-02 3.931769999999999710e-02 5.799230000000000018e+02
2.629281529894062983e-02 1.287439999999999939e-02 3.719660000000000327e-02 5.663120000000000118e+02
2.643273975574088330e-02 1.213920000000000103e-02 3.507249999999999951e-02 5.526119999999999663e+02
2.657736924568232170e-02 1.140179999999999839e-02 3.294199999999999906e-02 5.387899999999999636e+02
2.672751656525237246e-02 1.066100000000000034e-02 3.080159999999999496e-02 5.248110000000000355e+02
2.688410366198944884e-02 9.914940000000000558e-03 2.864610000000000073e-02 5.106280000000000427e+02
2.704834858225877228e-02 9.161809999999999399e-03 2.647019999999999929e-02 4.961890000000000214e+02
2.722175774634189721e-02 8.400180000000000147e-03 2.426970000000000169e-02 4.814499999999999886e+02
2.740637233091623368e-02 7.628779999999999936e-03 2.204099999999999809e-02 4.663680000000000518e+02
2.760498263922452414e-02 6.845959999999999893e-03 1.977929999999999966e-02 4.508869999999999436e+02
2.782143933025799792e-02 6.049889999999999608e-03 1.747929999999999970e-02 4.349469999999999459e+02
2.806164401506518191e-02 5.238630000000000196e-03 1.513539999999999851e-02 4.184830000000000041e+02
2.833431186804146254e-02 4.410039999999999620e-03 1.274150000000000109e-02 4.014209999999999923e+02
2.865492500534050357e-02 3.561560000000000073e-03 1.029000000000000054e-02 3.836750000000000114e+02
2.905378604443697999e-02 2.689940000000000039e-03 7.771740000000000072e-03 3.651399999999999864e+02
2.960294798667463881e-02 1.794610000000000085e-03 5.184969999999999683e-03 3.457709999999999582e+02
3.057494473640184549e-02 8.906289999999999867e-04 2.573199999999999880e-03 3.258770000000000095e+02
3.307494473640184424e-02 3.645079999999998984e-61 8.904309999999997823e-61 3.060000000000000000e+02
